1,123,100.25,Kumar Patel,65d0b699-3695-44c6-ba23-4a241717dab7,123 Main Street,APPROVED
-544581259116462004,2726581270683158611,66.68254773733916,sarah1,2daafecc-01ed-4142-8589-02fc9b2ccdd5,123 Main street,APPROVED
8226674272987552878,-5861308014351130695,93.81963970794904,sarah1,ced5f922-eef1-4eee-83cc-1375811ebd79,123 Main street,APPROVED
-1154114699838624,-5582848100903065805,70.9867436864796,sarah1,16e81438-d9f8-4499-a549-1a463df6691c,123 Main street,APPROVED
-9102641611632861151,8479251796868385895,46.529185358317285,sarah1,3f4ae416-2183-4d8f-9d71-b5271a990cf4,123 Main street,APPROVED
8843383177693493109,6971498274799857474,75.37194994428238,sarah1,553b73c6-2bef-4631-b8c8-0bcee823e9a3,123 Main street,APPROVED
886365476645984174,1355598124941390638,58.856030248524284,sarah1,8a621c14-b05a-41c4-949c-e55e334883f4,123 Main street,APPROVED
-4104416575474422415,7244583774097454586,90.76482996874259,sarah1,1a4df7d8-2163-4690-9197-a59ae9b24c10,123 Main street,APPROVED
-1533278311922174003,-8952125812473302293,65.38660863406348,sarah1,9f8e167d-1247-4333-88c4-4e2e20a73da8,123 Main street,APPROVED
1825444304317581127,-1529429638199512646,20.899668090669323,sarah1,4bb37598-9f0f-4319-9645-a69c3adcd20a,123 Main street,APPROVED
6917192568339636915,-2316610550177866102,98.86467975317919,sarah1,393817a6-6b84-44a0-bd17-45d4cb2d8f9e,123 Main street,APPROVED
-6902709852123023971,9092876030359849911,27.77308854055709,sarah1,85fd5abd-7c9a-4195-9806-16cd379ee1c1,123 Main street,APPROVED
5753665468241583456,-5193789200399797310,46.94987312614963,sarah1,82eb63c7-f30c-48fa-8a0b-4c613c798dec,123 Main street,APPROVED
3182347332177213885,4206433114024785009,76.05974416589609,sarah1,b12d4651-17cd-4854-9a70-f723f0c4288f,123 Main street,APPROVED
5380182142360728284,-2192868843866744138,36.37310773115752,sarah1,99067f89-cf26-487e-aef4-1fa00b53a9d1,123 Main street,APPROVED
6021447864061430594,1311484353611882921,45.35194577039565,sarah1,27ad0c48-8137-4b11-944b-8be900b3db6f,123 Main street,APPROVED
2353860004369905265,2582000025867652608,74.58981157100264,sarah1,b60a879e-c38d-4f73-9844-00b3992857c2,123 Main street,APPROVED
5460003525794395816,-2600664626701706319,47.322321833860734,sarah1,272cde69-2629-4e56-a126-5985892e9dca,123 Main street,APPROVED
2999010905720763352,6045759928081935435,91.03192951250341,sarah1,eb62e99c-cd08-4154-af1c-9c1064b27761,123 Main street,APPROVED
1079955196601184482,-8291456235644772849,57.2074903750474,sarah1,1a39deb7-b9a2-4eeb-a209-164887b5e87e,123 Main street,APPROVED
-1347996667407931479,-3571499318916559801,69.90178167190288,sarah1,b2dbebb5-968a-4c8d-892d-e65675312890,123 Main street,APPROVED
-6264550870601765246,3098682105943039940,79.53635498060703,sarah1,9764ebe4-2116-4fec-b11b-9f7f596169ff,123 Main street,APPROVED
7519287964993978539,2469303036568279690,5.125837996940652,sarah1,96cde053-a5c2-4828-b88a-86caefdf0654,123 Main street,APPROVED
-8050539014498505687,5657798479776762630,74.1525066867958,sarah1,32e49aae-48fc-421b-bdcd-55825361f1eb,123 Main street,APPROVED
-2408782788700534191,9168611231437223163,76.21542744692472,sarah1,dc65d756-76e7-4daa-92f2-b613b155eeb5,123 Main street,APPROVED
5953923711681747240,1980441206776347835,5.307501056678476,sarah1,f8c2f221-4d12-4dc7-a188-48a49c47153d,123 Main street,APPROVED
8474516657134084603,5279364022676362281,36.541576863566306,sarah1,21c11ed1-1cd9-4735-a0ed-f75cf21b8814,123 Main street,APPROVED
7391408230128376905,-915188478916471105,0.027263844032576756,sarah1,7f8ee8b0-7095-4960-876b-d0c63314a196,123 Main street,APPROVED
5021844830274156540,2625771918109222702,9.716728506956663,sarah1,718bb028-27ee-4a3e-a4c5-ef82203511e0,123 Main street,APPROVED
705956477111600996,1084818499383419273,44.5636213936763,sarah1,c17ab5c5-a0dc-4e16-ad1d-7449d66f92e0,123 Main street,APPROVED
4785056202904610450,2489946645438498264,12.801326564853987,sarah1,0953f9da-4f0d-45d5-9b3a-3658e793e26e,123 Main street,APPROVED
-5724983816758158909,-211108505313074712,95.96658597905487,sarah1,869921ef-d62a-4f38-8c8d-a7d62dc81608,123 Main street,APPROVED
5804976871430039274,76184345937041237,57.81033159702981,sarah1,e1153d61-3705-4f1b-8a43-2bd0c3ce17b2,123 Main street,APPROVED
-5261156340499709770,-2195415138305672334,68.73706273973964,sarah1,a9fcf50f-6a71-4d3b-9678-12927d79ba5e,123 Main street,APPROVED
-7963749352470085832,1072112901227743783,48.97446473833191,sarah1,6bc341ba-06ba-42a7-8cb6-489e2a15bbb6,123 Main street,APPROVED
1014426209444334046,9017116207125849330,24.35455193625431,sarah1,4881db44-b8b7-4989-a64e-fc31e0128485,123 Main street,APPROVED
-7120740958718451478,-2293342695923877805,23.99311399644246,sarah1,3a919f0a-0637-4c65-8b47-78f6527fd208,123 Main street,APPROVED
7437634899020750437,-7695634355367636570,43.023968740031215,sarah1,d69f5aa5-cb10-43c4-9e6f-0a1320be8df2,123 Main street,APPROVED
2415159242737760362,5320497852677532656,29.90767305700067,sarah1,fb7b96c0-8ed3-4faa-b292-d0d245df7cf2,123 Main street,APPROVED
3753642967403214956,6476094848714290521,29.28174708831556,sarah1,12b2cbb8-0ff7-45db-9e24-176745e5d052,123 Main street,APPROVED
972107631858654370,-7371916605281481527,0.766712758755661,sarah1,fd5f8061-196b-4779-ba5d-c61523ebc6b9,123 Main street,APPROVED
5788954610889688978,-96959297083516699,36.63399437680371,sarah1,5fa85271-f780-4cae-b437-89a88c2f9317,123 Main street,APPROVED
-4127248712390021592,1755191632360850123,8.492484133354218,sarah1,6eb27209-e4d4-42f8-9fb6-2edef9b0cd3d,123 Main street,APPROVED
-3499335833541124113,-8335633421558664517,48.698134594290465,sarah1,a86a49f5-0ec6-4935-b42d-bb7939ec209b,123 Main street,APPROVED
3483029297834772161,-5057275160393100184,24.25763612354053,sarah1,983ed056-93bf-4a96-8cbc-62eada326d75,123 Main street,APPROVED
6956948655605797647,-9138262819047085436,16.24958663691117,sarah1,61e53826-49d7-4bc2-9c65-5a14b1e8a961,123 Main street,APPROVED
3307396621043357190,2669976938629857416,7.406524305623307,sarah1,e16ca2c8-654f-405e-8c3c-c832f86c8e3e,123 Main street,APPROVED
570419092850431102,982874279512617467,1.0829912451913004,sarah1,9ff7d60c-85ec-4b09-912f-e88af1eb42bc,123 Main street,APPROVED
5509538692442270554,6435572725472031234,85.76414598905558,sarah1,75b7e3e4-2a63-4383-9d9c-9828b23609d3,123 Main street,APPROVED
-8652006388235919646,6616967311709457538,73.48686965363986,sarah1,f84d6662-4a5d-4e95-a40c-059e3b1a79b0,123 Main street,APPROVED
1261319317267351341,7637694756631309420,33.58409447425218,sarah1,8dfbf8f5-1be1-4b31-9e3e-b5fdd9884a64,123 Main street,APPROVED
6967832767060062167,716280829335141401,5.663725254323737,sarah1,c356b5ed-802c-421d-8ad0-cc13df0d33a7,123 Main street,APPROVED
-3729419384508364479,-1897802113667928329,65.19612846424631,sarah1,90e5909f-0f19-42d2-8622-e0580d6e4d89,123 Main street,APPROVED
-2058076239886801936,-696140219167586343,98.43937419768437,sarah1,bb395f69-8a81-442f-a5f2-d1837c2be93f,123 Main street,APPROVED
1974082225429686623,1189387196595871829,20.261248890664852,sarah1,63c8036c-322f-4adc-854e-5c9c4e1a572b,123 Main street,APPROVED
-5014102950497835022,-7306296083555836296,3.083690387134863,sarah1,b8fd2851-ded0-42a4-9c6c-20821cd15359,123 Main street,APPROVED
1598994473774384852,2971337419193335247,56.763131678552256,sarah1,1c21afe9-09bb-4562-8c9b-289c0d893091,123 Main street,APPROVED
-3491121709498045603,-8973997531146751190,87.3716433783594,sarah1,63cf31bc-5a62-4e0d-a5b5-f0e76d1440f6,123 Main street,APPROVED
7016067532781449270,-3463663045402705379,70.35673936354283,sarah1,3be03a2d-7407-4e11-acdb-3f4dc75c06a5,123 Main street,APPROVED
874122481443666939,4890749074921193704,19.76414792220862,sarah1,f9fa44df-58a7-4684-897b-40197736d392,123 Main street,APPROVED
-1652212356384931181,-1456710780335951194,88.75554131889297,sarah1,b34d0dd9-c4f8-409e-a727-1c0758e729e4,123 Main street,APPROVED
4261993642349595712,-3406638265820125673,50.61609963053193,sarah1,3d479451-f959-4a5e-94f6-dfb01a9f1bab,123 Main street,APPROVED
-7378504697423532936,6839176714976770565,74.72350477219848,sarah1,57fae2a4-ef92-4de7-bd3f-d8bd3a79f4fc,123 Main street,APPROVED
7435569848921362462,5026973017880207594,92.32881754555102,sarah1,339fe463-b96a-44e1-a8fa-d44cf701667b,123 Main street,APPROVED
3623135225244383469,1363070658560884788,76.09596452516347,sarah1,f767db2f-56b9-44cf-8c2a-6b42996198cc,123 Main street,APPROVED
6810368119468497440,6124189233684562713,0.2268068982777427,sarah1,8f9b7600-ec8f-4a79-b1a8-66450c985f51,123 Main street,APPROVED
-6812628807592926954,-1882762416801144074,95.41645794669866,sarah1,b5230199-20d9-46c7-958e-84249a15afb2,123 Main street,APPROVED
3981143023984480892,4197252683289954790,93.76713419886457,sarah1,1ff30f73-fba5-4da1-b963-0a66ddf5b964,123 Main street,APPROVED
-317267934186101089,-3938427780024011748,32.09312608249276,sarah1,1a6e0cbc-d43b-48ac-a142-759146af7c17,123 Main street,APPROVED
-3468801994145363304,-7939338784359180939,50.30239687709154,sarah1,3eacc19a-62f1-4c30-9be3-90b557521058,123 Main street,APPROVED
8488178890532822388,2324860461782252653,62.08662765793015,sarah1,dd24601b-7add-491a-9537-04cbcbc7c305,123 Main street,APPROVED
-5023921374641863270,-8981138796926227727,37.62015430030057,sarah1,47f19448-20cd-49bf-b4d1-370fa23e8faf,123 Main street,APPROVED
7995134850627224399,2986110893228996482,35.307735412119136,sarah1,f74a4f5e-6aec-4972-ad39-a068b8e64927,123 Main street,APPROVED
-8048246704447882776,69082858969228504,74.05212512506529,sarah1,f0e9cced-32cc-4b12-85af-0fc2c450bac4,123 Main street,APPROVED
-3591239170016389859,1765340337203542457,87.8051370764362,sarah1,4a684aaf-27ef-41c9-8334-f9ca0086b1eb,123 Main street,APPROVED
6109754828107654662,975297385358230870,73.57002994288405,sarah1,466c863f-95c3-4768-9b5e-3a528394a7a2,123 Main street,APPROVED
1625691076386935170,7383403990322365942,21.030818169848608,sarah1,93cd6f39-7045-4c86-acab-7d5155f9902c,123 Main street,APPROVED
-3269842992249010864,-8592693056041272347,75.50949371984285,sarah1,a963c15b-4eb6-4eae-bd49-9df1c3bdf225,123 Main street,APPROVED
-403595553779392355,4048883915321159213,25.258436036713505,sarah1,e3787a32-ab35-456e-ba8a-070861b7688e,123 Main street,APPROVED
6849500221769466010,-984860188649530719,74.85103860671292,sarah1,5a9a4c2a-f0ae-4399-8df6-69ecbfd88d64,123 Main street,APPROVED
1004111095796498061,4242098128536329690,40.27019492341061,sarah1,a520b0e8-973b-49cf-aea4-c10ea3c26c14,123 Main street,APPROVED
7369514416624136556,4104453202884544784,40.199180326663885,sarah1,6b17ec35-3cbd-4444-b5fa-96c0f04656d8,123 Main street,APPROVED
7418744551848551874,-2341995370556557186,74.62960808410622,sarah1,31143958-0303-4314-9926-5979464ff678,123 Main street,APPROVED
1888978170138138465,3647647876434442509,46.78699989186489,sarah1,fdee332e-d43f-4804-8a62-43854d82f704,123 Main street,APPROVED
6469404613085532999,-2834361126871923116,56.33886788198077,sarah1,d16bd07a-d37a-445b-9a51-0732588cfad2,123 Main street,APPROVED
-8735605540800602689,-386872350880125334,30.59765931380153,sarah1,c2be7910-6d39-485e-9cc8-10bbfb380080,123 Main street,APPROVED
3859964724241749239,5351732012529981821,61.206016496124626,sarah1,627b91f1-bee5-4894-aab8-ff80f6aa4c25,123 Main street,APPROVED
3464379847084904295,-4068803494304048303,83.02202097561161,sarah1,3c7e0e1d-25f6-462b-874e-f1e25b5522f5,123 Main street,APPROVED
5398357718698486008,-1549041181843623667,55.8673811796436,sarah1,c6b499ef-e94f-4207-ae6d-6f9a8672ea87,123 Main street,APPROVED
-7832044198245943586,7183840958308482840,98.49699262590896,sarah1,7b2e70f7-b822-44fd-b0e3-8f13c21807c8,123 Main street,APPROVED
-5923968631766343649,3388161885294943634,27.146022816557736,sarah1,39e8d1d8-7f6e-44a4-b41c-c5d736c1dc89,123 Main street,APPROVED
-2605644908704231665,2803502727318619787,67.70530939879862,sarah1,5c79c878-cdca-4814-84ba-957f18d14f80,123 Main street,APPROVED
96518328916086870,-1748346603624614773,64.84251704981534,sarah1,f638ebb4-0946-4308-bdee-d1a2b0a4cd67,123 Main street,APPROVED
-1883171446206871491,8151526099433312857,13.234025477140554,sarah1,99a4166b-bfac-4908-be0f-2db82491bf68,123 Main street,APPROVED
-8097423473376049261,4687670106487955286,82.5195682260906,sarah1,d3badc02-4d0f-4e20-a3c6-86f53afc5c06,123 Main street,APPROVED
5530296492912396585,6563617233376565390,41.89057004759884,sarah1,c4130b0a-84cd-4b7b-aa4b-e35803b62922,123 Main street,APPROVED
-946256833265024964,-7454259159938058059,73.49020435467642,sarah1,d04952d4-e3f5-48e2-a1d2-d298361441f2,123 Main street,APPROVED
-1132351087196390776,6201181317267701661,78.5988250374033,sarah1,98912d94-9777-4b72-8662-573147dc6a4f,123 Main street,APPROVED
8243970268895710087,3079782320230653934,90.36677413075273,sarah1,d4342769-e062-46b4-96c1-3b431e05992e,123 Main street,APPROVED
-412846379893323908,7893206163533162537,50.5082106856118,sarah1,ea7ab2b7-b747-4dd3-adb0-88fee44fdc75,123 Main street,APPROVED
5958563943736634559,-5623914944706780524,31.012774008950927,sarah1,507c57e8-53c5-4fa7-a20e-d3e529ffc35a,123 Main street,APPROVED
3828921505359004946,170892484786622216,56.76911260291829,sarah1,f7606309-76cf-4065-92d8-ee6148d69b89,123 Main street,APPROVED
288130889622425279,-300961367143456283,92.22524605669963,sarah1,8567a81a-ec6d-4b0b-8a7b-9555fc6ad389,123 Main street,APPROVED
-4309404863749091374,-5211755987718969524,22.773885164541852,sarah1,e0bcc177-1eb0-4501-b0ad-c287fb46d4ab,123 Main street,APPROVED
-7203118191103780013,2272396413982494250,86.81459868779726,sarah1,06529c73-082f-4fad-af88-e00f4f025f3f,123 Main street,APPROVED
5291370998418930869,-908411486570221922,44.235328117281504,sarah1,a35e1238-d912-4b23-9632-3873db5ec961,123 Main street,APPROVED
2958334245011111125,4415275612150043898,81.43339672539979,sarah1,2615d35c-6c4b-4cec-a165-4dcde8a34991,123 Main street,APPROVED
4119746255879198873,-3414558810886363775,60.26673798526112,sarah1,2b2df995-4909-4348-b626-c05a722906e3,123 Main street,APPROVED
-7971333644758584869,5504908467111906857,65.93851880931729,sarah1,75dd114d-e000-4fe3-9f54-5dff8b841c18,123 Main street,APPROVED
7482964698668888780,-242354084376375362,40.775385463224204,sarah1,b769316d-ade8-472c-9ad8-b152e051c235,123 Main street,APPROVED
995286025111663726,7206128803962771997,9.068099310575384,sarah1,49fcfb75-1fcb-4354-8678-1641a382bb60,123 Main street,APPROVED
-7665581968226997183,6621995743350528297,80.9270270623824,sarah1,38466910-de1d-4731-877a-71cfb05d9618,123 Main street,APPROVED
-8044988875250814865,296147996808508715,86.24761682093944,sarah1,81143815-e6ef-49d5-a291-3c4eb8b82267,123 Main street,APPROVED
5216187007549887273,-1001870908700028153,41.70719820362675,sarah1,a456e335-cf44-4dc2-a12d-5fd30249ef17,123 Main street,APPROVED
-4809464428285320058,-1682303205327784371,40.47693294791633,sarah1,2f2efac3-ad24-4554-8378-705ff939f3f7,123 Main street,APPROVED
9099743483039263404,6532096689782008331,94.24910564324803,sarah1,c23c69b6-b315-42fd-97ea-846d2a03de6a,123 Main street,APPROVED
5145655116876373234,5127294088924280923,83.87169924378105,sarah1,3c62f663-5c03-4e87-9a1f-815f9636b072,123 Main street,APPROVED
2752766539505521427,-5584253269712572591,83.5891944829783,sarah1,5337d9f7-7eab-4bf5-ba26-d1c74543fe6d,123 Main street,APPROVED
8527190447083608573,-3672166015502035985,65.15909969693166,sarah1,49eae881-9e96-4b92-853d-ce953fc54776,123 Main street,APPROVED
4979829919913399822,-2333176722671424502,33.769428012324965,sarah1,bae7468a-4934-4e18-a37d-f9077f97aa34,123 Main street,APPROVED
-7894525369219537228,-8301609719412064506,31.86667291391999,sarah1,ec1b4131-f849-43a2-ab83-ac7fab3de5bf,123 Main street,APPROVED
3520863453225890060,1562519595976836966,39.36486348118036,sarah1,27f8eea9-a9a7-497b-94aa-cdb985490c1e,123 Main street,APPROVED
2508484131170138789,-2467940974168734135,44.88879921013903,sarah1,42eb5fa9-24bf-47fc-910d-c8d8fe6a0a87,123 Main street,APPROVED
8820528803605820253,3550135687608360141,2.8684907781043933,sarah1,8403f11d-f9cd-4af6-bd4f-7e1e6a9a7b1a,123 Main street,APPROVED
-1804027735594609948,3002922185092354557,37.676372296404956,sarah1,d46b560d-14bd-4dfe-9a41-b87852e70adc,123 Main street,APPROVED
-3826360783161729073,8145660563268943357,6.665840205983664,sarah1,4106900f-31ae-4f89-9ab0-f21b6b0cd5c3,123 Main street,APPROVED
5478096128431187803,8813647272350535015,74.97019436507037,sarah1,fdc6c7b2-b37b-4da8-9a1a-d52ae5f9792c,123 Main street,APPROVED
8451187004281842969,-7760932423039587007,75.72078994851869,sarah1,8a772a22-717f-4279-9eca-0b73d553d71e,123 Main street,APPROVED
5221203879500978348,1775896953086075637,72.71897055298437,sarah1,f493baf7-98a4-46d2-a3b7-1562e03881dc,123 Main street,APPROVED
-4047969830444659049,-7070889903818065933,90.46427893606082,sarah1,8060527f-fed7-4024-aac6-5a17ae43a6ec,123 Main street,APPROVED
3166299396049195989,4891160467758362412,36.0403149715039,sarah1,b80a9655-14d6-47d2-922d-1c8b0fc98dee,123 Main street,APPROVED
5272275812014726560,-8933857664808603876,44.16182487925473,sarah1,617ca785-bdfa-4425-8fd5-945d3a258e16,123 Main street,APPROVED
3158624831066845163,7655489643331206043,58.75645018971925,sarah1,35c5c256-d969-4ce7-978a-60db934efe77,123 Main street,APPROVED
-3006870814796851058,7441232062009267680,53.15244262708813,sarah1,86917482-28cb-42a2-9d06-7594841e1a7d,123 Main street,APPROVED
1892889702117147107,-2080459278400735382,68.85884748215854,sarah1,bfddb81e-4b25-42e5-b9a6-99b25ca34603,123 Main street,APPROVED
-2543824976279092930,-8273862874198172944,54.6285636918159,sarah1,f6f02af6-8b34-4dbc-a4a4-93bdef62e9cb,123 Main street,APPROVED
-3193718422149610930,1947998956540465204,75.83015630011793,sarah1,31a5a622-9943-48f2-9021-df518118ae1a,123 Main street,APPROVED
1046483383088468781,-2029032207229265799,46.803433190332214,sarah1,54d0c2a9-d6a5-4764-9d8e-ccbab933595f,123 Main street,APPROVED
-2587191578296476417,-2018681232407602804,17.23783452948615,sarah1,00a478f6-d24e-4257-a857-a4e01945908a,123 Main street,APPROVED
7802046146634598794,-5313907172167364987,45.37369020468219,sarah1,478c14ef-c31b-451b-8b54-1bb057c1bede,123 Main street,APPROVED
3471317586646929637,-1389742230644910221,18.310235405512888,sarah1,19f7cca1-8e98-4945-96bd-dfe9008ee8e7,123 Main street,APPROVED
-3987507934649743704,-2555148727037007483,47.00397243253194,sarah1,96bcfc3e-d7e3-49cc-b2f4-8a13b8a584a4,123 Main street,APPROVED
2155677496443746408,8007389470821603605,22.497357725198174,sarah1,8fb1fc13-2830-419d-a1f0-a58b2265c869,123 Main street,APPROVED
-756717262116123161,8135257480037267364,79.7792603359817,sarah1,3996a212-db6e-4d05-9996-573a86005e25,123 Main street,APPROVED
2421096108022481444,-3452676167106187188,77.12701677647016,sarah1,d3b7ceb7-fb0d-4709-9f67-963949466e2a,123 Main street,APPROVED
8802296771129839057,-3434038453984030092,13.49362478631937,sarah1,e8117afa-1e2f-4e36-bd60-bfacf88ff499,123 Main street,APPROVED
-7945404588309710144,-301861076174073589,0.7427389426103215,sarah1,9ba18686-c9f8-4704-b5f1-9367cb90b1e0,123 Main street,APPROVED
-8665037490167523750,2129777351279261807,76.4758775599887,sarah1,aa5cf3f9-4e21-4feb-9baf-49312576054d,123 Main street,APPROVED
-7662868772084350443,1157621038696494922,56.19378803786326,sarah1,cfc47269-e549-48e7-a5e6-43bc15d6915d,123 Main street,APPROVED
6008124322661102193,-1201568560207010214,84.65441093028937,sarah1,cbec61b3-87ae-43ca-9fe5-a5ba9a975610,123 Main street,APPROVED
4099284789951401463,-1530468420551542508,52.07433377366093,sarah1,6d54f9d8-09b4-4320-bce4-3a4d1c76276e,123 Main street,APPROVED
2693226532783652487,2419296967822660977,89.24074226236065,sarah1,78ebba53-b313-45de-ba13-a98f9ad9376b,123 Main street,APPROVED
-8840079086262002421,-1894007992044778116,6.357941821394419,sarah1,4db37c5a-53dc-4382-962d-a0524f7e785e,123 Main street,APPROVED
-3943718683404699573,-7597057331586350927,98.0091875261475,sarah1,9009a2f2-112b-48e3-be10-7519d341b126,123 Main street,APPROVED
-6536291890260833024,7655171161414895114,41.68460135584225,sarah1,066cb1ef-a7be-4454-9ef3-cf9658ad492e,123 Main street,APPROVED
-5600566080580398589,-5974797212153954302,5.099572144202124,sarah1,93306470-301d-47cb-8e8c-795ffaebd3e0,123 Main street,APPROVED
-5559884641750103673,-4637113867498556560,3.1117468410755245,sarah1,c087805a-f722-4386-970f-6fec2326751c,123 Main street,APPROVED
-4609081807387810784,4579696047175733488,63.82698265656626,sarah1,414e599b-d2ea-4153-910c-e76aa13fecb1,123 Main street,APPROVED
102470294899837233,7233385210789999027,10.064198877063768,sarah1,65086616-101f-438a-a6a2-39d974fcc902,123 Main street,APPROVED
8534446271848325354,-8289776181757571883,93.87902746570263,sarah1,a11221f5-0b89-45a6-ad5c-1f3f1acf1c90,123 Main street,APPROVED
1077445766905447004,-2853159900843456033,96.45113135538843,sarah1,1ca302ee-4ac7-4951-b224-9f825df2adb5,123 Main street,APPROVED
4717447695564518098,8563831338296216836,63.14606849489618,sarah1,b1f15020-a295-43d7-b645-28354ad26cca,123 Main street,APPROVED
817698134206882225,123652409547364206,30.730013138514533,sarah1,c321f0d3-5feb-4ce9-9aff-6c34c8b950ba,123 Main street,APPROVED
3204910201117076042,5199535356453879694,24.170522998697376,sarah1,2e3aac5f-9dca-4e85-ba43-269bdf167de6,123 Main street,APPROVED
-2499816317994561559,6769712994613696771,93.44072895571722,sarah1,8285b572-9a8a-4b19-8ba7-d5005988858f,123 Main street,APPROVED
-8452483997200322315,-5767539125723906719,47.58535304602074,sarah1,215cb430-f6ac-4e32-b751-81f843638fcc,123 Main street,APPROVED
7792092083486404982,239804645110988599,59.26276841008752,sarah1,27366ec9-56ec-4cd3-bced-98e8af8c629c,123 Main street,APPROVED
4853766153267637291,-1058975415207759662,41.63245505745598,sarah1,bcd64612-f4e8-446d-a894-e2a7c29ac1eb,123 Main street,APPROVED
5868462509875623310,4463880589545326437,40.819328855391944,sarah1,b9b46a26-653e-4f13-9915-88a29c0eb84d,123 Main street,APPROVED
-7869231024153733829,6815647608649473665,6.939737679792158,sarah1,8c1ab197-c7d3-4594-bda2-de039b728c20,123 Main street,APPROVED
-5585847270766965719,-6567594438858630551,19.076333014656388,sarah1,1cd2fad4-d2e4-47ba-8627-7af366630705,123 Main street,APPROVED
9033001976881601384,8158134332481236490,17.286745822699455,sarah1,403de124-1fa3-4cd5-8f87-c0db3e6f14e0,123 Main street,APPROVED
-2547528878832927480,5220951623685974115,51.618931965675884,sarah1,038ff7d8-3177-474d-837d-f04d8ae8988a,123 Main street,APPROVED
-4039404428862831777,-3130058721679185699,12.887689945544912,sarah1,531993f6-bf79-4d17-8485-8f0eba07ae27,123 Main street,APPROVED
-1584612138936044150,9200982594404549310,29.303147054992795,sarah1,5195b6d1-27e6-42d9-a069-7589ea81c89e,123 Main street,APPROVED
-1920386207665441921,-2733455033575780870,72.54191423136957,sarah1,1e0ab82b-4225-4857-b689-d824fbd8160d,123 Main street,APPROVED
-8729485680118455673,8214079624036429082,49.171369644780974,sarah1,d3342ccf-90a2-447d-b66e-2d18730acd7b,123 Main street,APPROVED
-2608930419222130241,-5835565753668168682,14.301744029882279,sarah1,0adceef6-a52e-42ec-92c3-bcd1db31e57f,123 Main street,APPROVED
9076685322303191810,5903938226649988813,63.12186432137771,sarah1,008239bd-f914-4a0d-bc67-95c5d357e555,123 Main street,APPROVED
2978813207466840077,7793513308135557342,25.53101162851189,sarah1,1b7e507b-9ac5-44b9-b9e6-6fb42a8d6bcf,123 Main street,APPROVED
7548577371781155053,-4011210123490407087,9.73978651348133,sarah1,995c09a7-4cd5-4901-9b04-330f61c9b8e8,123 Main street,APPROVED
-8452355477233795753,-4442018700175249930,9.449022653328331,sarah1,a1d4aa4f-a6a4-4039-8a43-2fb95f974368,123 Main street,APPROVED
-5618536228178812517,-4302381037802443255,90.57103526322969,sarah1,c7a02359-06c5-4bc3-b93e-efb09aac19a9,123 Main street,APPROVED
754675857320148603,-1641204006289164551,54.839604432956705,sarah1,ad2e85f1-bc35-472c-b79b-fc14f149616e,123 Main street,APPROVED
-410287095536346023,-5969853597730754544,0.4153378189021839,sarah1,6585d14e-7312-4693-b713-f56952f3e223,123 Main street,APPROVED
4760350511831140286,241912584209261017,10.39518853933018,sarah1,cbd6ddbb-9bee-46e6-ac1f-f625280cdf9d,123 Main street,APPROVED
2536572372680009482,2334437797033453015,8.321499612456229,sarah1,89f4d0cb-b670-4321-8270-8f39864ec44e,123 Main street,APPROVED
158067591934690503,6995435381297070553,81.80658355067217,sarah1,889ce91c-47fc-4d63-9011-25a811e93c48,123 Main street,APPROVED
-992715883267788812,3263711761192532317,77.61433231816358,sarah1,3fd305f3-6424-426d-9c77-c99621e7c868,123 Main street,APPROVED
4513267978121340948,-116887410703946289,45.463192650902876,sarah1,c62a2e75-cecc-47cf-a88f-383224bfb87d,123 Main street,APPROVED
-3254869545079323550,430784032376882810,3.1975476588242957,sarah1,8e59b37e-a93f-4e0a-9c96-765a59723af9,123 Main street,APPROVED
-7175645024410300775,3846407468119141172,28.845885121961945,sarah1,ea483c59-5109-4774-b570-afc3621e8978,123 Main street,APPROVED
-473639848468192976,-7590830041379681879,63.00597353836188,sarah1,e12ac724-da20-414f-94f9-43666bf0898a,123 Main street,APPROVED
8491999118535734576,8474376035337712342,57.762614955318924,sarah1,d2ae3aa3-c481-4b0f-9c64-92b05dc85094,123 Main street,APPROVED
-6331304635972808749,7164171761143035447,44.34689153968985,sarah1,15ec7dda-3815-44b6-b2ce-a1f14950fbe4,123 Main street,APPROVED
1094437104288699458,-7981833025747562885,94.69771147170572,sarah1,8c056d32-5af7-40fe-9c69-6dbb5d2152e7,123 Main street,APPROVED
-1390675430462652493,6138267108587649628,58.13155606589825,sarah1,b87e79c7-f98b-448c-98ee-8ed09eda8c75,123 Main street,APPROVED
-5516003745882018911,-6514575960523200389,93.36635582375197,sarah1,3679f398-ca4e-4466-9ea7-408b311bc8a7,123 Main street,APPROVED
8690477671942043900,6694090899719565946,0.5369429707183571,sarah1,89308214-daca-4e63-ab1f-afd79ec0b6fd,123 Main street,APPROVED
-3383847840674631968,-4642978253511838258,86.6979740609988,sarah1,3cf28ac5-fab3-474c-9295-471daed0a83a,123 Main street,APPROVED
-2264284188127656678,-8901587115754573833,54.998537245439735,sarah1,f86a1e0c-70ba-478a-88d7-7b108fefd387,123 Main street,APPROVED
4042243402120176491,-5282679977866927116,22.00346211281261,sarah1,1317d5c9-5994-4c8d-96e2-d35d87473e03,123 Main street,APPROVED
-8117905466791345526,227553247829864178,6.271211065643534,sarah1,5c1d8c23-d9ec-497e-a7b5-b693291e1a21,123 Main street,APPROVED
